month,weekday,hour,energy
9,4,1,135.41265069490055
9,4,2,124.05644555142402
9,4,3,126.25787506184537
9,4,4,168.90231572377627
9,4,5,238.83899435629655
9,4,6,321.40843335857767
9,4,7,659.6135466775684
9,4,8,750.4314437692433
9,4,9,980.5022088308178
9,4,10,1212.1795073144642
9,4,11,1131.0144600096933
9,4,12,649.0444036750079
9,4,13,618.773609857785
9,4,14,420.17053690642956
9,4,15,454.0536832095254
9,4,16,522.4845776209195
9,4,17,597.3225132540725
9,4,18,414.9979155993423
9,4,19,320.67972457910855
9,4,20,251.9771231039332
9,4,21,177.76907577494444
9,4,22,164.94378589932396
9,4,23,148.42837477319893
9,5,0,140.73529205755398
9,5,1,130.40500497956435
9,5,2,127.38581617968904
9,5,3,132.99828000042913
9,5,4,144.1427007494337
9,5,5,139.31510024249602
9,5,6,181.9454699124536
9,5,7,481.18492794660096
9,5,8,421.41510545116495
9,5,9,734.8990071782242
9,5,10,477.2713415647478
9,5,11,593.0148118981093
9,5,12,865.496467409711
9,5,13,1140.7070154375597
9,5,14,1029.4520534637904
9,5,15,1044.7348019985288
9,5,16,1054.1014981085011
9,5,17,785.6081487760766
9,5,18,275.03487715937035
9,5,19,247.30377238830346
9,5,20,246.0437622421483
9,5,21,202.97873862141313
9,5,22,167.98153868855397
9,5,23,162.47737145805036
9,6,0,155.34991912445747
9,6,1,146.25092675616813
9,6,2,126.93021501255498
9,6,3,139.22607433707725
9,6,4,138.3675321757475
9,6,5,152.4770535653467
9,6,6,166.99951379083006
9,6,7,708.9354695845745
9,6,8,1137.7312721149865
9,6,9,1278.6155317281168
9,6,10,1336.1668106462253
9,6,11,823.6477119799749
9,6,12,904.6474163322548
9,6,13,786.5103097724678
9,6,14,1026.6171111876458
9,6,15,1231.5007188453956
9,6,16,1225.5793526981956
9,6,17,681.127420950892
9,6,18,394.3259224023267
9,6,19,306.35796090447565
9,6,20,237.62645315007723
9,6,21,197.4587131572423
9,6,22,157.1590714703145
9,6,23,135.36865567022718
10,0,0,128.89593874806607
10,0,1,131.85964930213237
10,0,2,152.2413225508751
10,0,3,141.138571161143
10,0,4,209.8287873791192
10,0,5,280.0570120514492
10,0,6,437.17346226737203
10,0,7,379.66324972572943
10,0,8,472.9037573756683
10,0,9,283.83874310133314
10,0,10,312.05481992819284
10,0,11,547.5452272174953
10,0,12,855.8345389485168
10,0,13,683.0412966634461
10,0,14,531.4473827276644
10,0,15,476.69777686338773
10,0,16,473.2550674905996
10,0,17,377.9762774370506
10,0,18,395.12753503724696
10,0,19,392.981989441041
10,0,20,334.76381274341077
10,0,21,231.25478437664768
10,0,22,170.2060886289321
10,0,23,157.1751417776366
10,1,0,161.68056851559615
10,1,1,175.4330424122772
10,1,2,161.66759458561887
10,1,3,163.49188243696614
10,1,4,242.69814123373436
10,1,5,301.08548797208414
10,1,6,360.7970154169537
10,1,7,456.7194221410858
10,1,8,383.96231462415
10,1,9,630.2659854855226
10,1,10,745.1422355009627
10,1,11,856.9700975436637
10,1,12,633.1841763551604
10,1,13,645.8534533473314
10,1,14,633.7297986297363
10,1,15,430.7634943615086
10,1,16,440.7451051869531
10,1,17,627.6325874173463
10,1,18,469.55426450187554
10,1,19,357.1945494957937
10,1,20,306.75137236207996
10,1,21,216.78723882318886
10,1,22,192.25923051053883
10,1,23,168.82912672967151
10,2,0,132.51030304633147
10,2,1,147.95512251560874
10,2,2,149.25219175425144
10,2,3,149.88828420877144
10,2,4,253.15970613711258
10,2,5,257.7020164671714
10,2,6,404.4859250266569
10,2,7,737.4772026436107
10,2,8,510.3990892036593
10,2,9,334.69017967946564
10,2,10,712.2810387660553
10,2,11,936.148533171285
10,2,12,939.9504540710268
10,2,13,951.2957402233126
10,2,14,678.7623529459544
10,2,15,600.9592315062546
10,2,16,329.0777470517535
10,2,17,496.9305844077214
10,2,18,545.0217985590584
10,2,19,428.22855036765174
10,2,20,313.5356336091672
10,2,21,192.23765343875613
10,2,22,145.61441954311167
10,2,23,148.34640979142154
10,3,0,155.85880334097743
10,3,1,153.0099681600181
10,3,2,148.26598782541313
10,3,3,142.62056214605477
10,3,4,214.1985216613994
10,3,5,319.9371428269975
10,3,6,340.1326261481079
10,3,7,490.35555734952123
